id;Enseignes;Latitude;Longitude;CP;Adresse;Ville;Type
39130008;Carrefour Express;4657500.0;575100.0;39130;2 RUE DU PARTERRE;Clairvaux-les-Lacs;R
39220005;Carrefour Market;4647900.0;606400.0;39220;1140 route blanche;Les Rousses;R
39570001;Carrefour Market;4667300.0;558000.0;39570;Route de Champagnole;PERRIGNY;R
40000001;Carrefour Market;4388300.0;-48200.0;40000;19 Boulevard Yves Mainguy;MONT-DE-MARSAN;R
40000002;Carrefour;4390200.0;-48100.0;40000;760 Avenue du Maréchal Juin;MONT-DE-MARSAN;R
40100001;Carrefour;4371000.0;-104100.0;40100;40 BD DES SPORTS;DAX;R
40120001;Carrefour Contact;4401900.0;-31300.0;40120;Route de Pau;SARBAZAN;R
40170004;Carrefour Contact;4406700.0;-122800.0;40170;Route des Lacs;SAINT-JULIEN-EN-BORN;R
40190003;Carrefour Market;4388500.0;-30700.0;40190;AVENUE JEAN JAURES;VILLENEUVE-DE-MARSAN;R
40200001;Carrefour Market;4419300.0;-122900.0;40200;3 route de Baleste;MIMIZAN;R
40220001;Carrefour;4352400.0;-146400.0;40220;RN 10 56 bd jacques duclos;Tarnos;R
40220006;Carrefour;4352600.0;-146600.0;40220;60 Boulevard Jacques Duclos;Tarnos;R
40240005;Carrefour Contact;4397621.2796201;-23985.696953505;40240;15 avenue Guillaume de Villaret;Saint-Justin;R
40250001;Carrefour Contact;4374608.6877;-75802.1592231;40250;Route de Monfort;MUGRON;R
40270004;Carrefour Contact;4377400.0;-43200.0;40270;2 Avenue de Mont de Marsan;Grenade-sur-l'Adour;R
40300003;Carrefour Market;4355000.0;-112300.0;40300;Route de Bayonne;PEYREHORADE;R
40360003;Carrefour Contact;4362618.92;-82525.05;40360;362 AVENUE DE LA COURSE LANDAISE;Pomarez;R
40370001;Carrefour Express;4392756.0;-92096.0;40370;73 rue Frédéric Bastiat;Rion-des-Landes;R
40380003;Carrefour Contact;4371040.0;-83440.0;40380;520 avenue Jean Jaurès;Montfort-en-Chalosse;R
40400004;Carrefour Market;4382800.0;-80500.0;40400;le claous;TARTAS;R
40410002;Carrefour Express;4430400.0;-77700.0;40410;Route de Mont-de-Marsan;PISSOS;R
40500001;Carrefour Market;4374900.0;-56400.0;40500;15 bis avenue du Tursan;SAINT-SEVER;R
40550001;Carrefour Market;4388670.0;-129501.0;40550;Route des Lacs;LéON;R
40700004;Carrefour Market;4365700.0;-58000.0;40700;Avenue du Tursan;Hagetmau;R
40800002;Carrefour Market;4373203.0;-26679.0;40800;route de tarbes;Aire-sur-l'Adour;R
41000020;Carrefour Market;4759557.563159;130107.17505701;41000;1 rue Duguay Trouin;Blois;R
41000022;Carrefour Market;4758142.578404;129938.05014435;41000;1 rue de la Quinière;Blois;R
41100003;Carrefour Market;4780500.0;107100.0;41100;ROUTE NATIONAL 10;Vendôme;R
41160001;Carrefour Contact;4791000.0;123200.0;41160;za la varenne;Morée;R
41200001;Carrefour;4736000.0;176100.0;41200;ZAC DE PLAISANCE;ROMORANTIN-LANTHENAY;R
41210000;Carrefour Contact;4752500.0;181300.0;41210;Lieu-dit La Croûte;Neung-sur-Beuvron;R
41260001;Carrefour Market;4761100.0;135900.0;41260;1 route Nationale 152;LA CHAUSSéE-SAINT-VICTOR;R
41300001;Carrefour Market;4742400.0;205300.0;41300;74 BD REPUBLIQUE;SALBRIS;R
41400004;Carrefour Market;4731800.0;118600.0;41400;CENTRE COMMERCIAL MONTPARNASSE;FAVEROLLES-SUR-CHER;R
41600001;Carrefour Market;4760100.0;202700.0;41600;20 RUE GAUGIRAN;LAMOTTE-BEUVRON;R
42110001;Carrefour;4572200.0;422700.0;42110;ROUTE DE SAINT ETIENNE;Feurs;R
42120001;Carrefour Market;4601373.57475;409309.733969;42120;LES PLAINES;LE COTEAU;R
42153001;Carrefour Market;4604100.0;403800.0;42153;53 Rue Jules Faron;RIORGES;R
42210001;Carrefour Market;4564400.0;423400.0;42210;114 Rue du Rival;MONTROND-LES-BAINS;R
42220003;Carrefour Contact;4530600.0;455000.0;42220;ZA LES RIVETS;Bourg-Argental;R
42220006;Carrefour;4529800.0;457400.0;42220;8, allée les Rivets;Bourg-Argental;R
42240001;Carrefour Market;4540000.0;425900.0;42240;10 RUE DE PRESIDENT KENNEDY;UNIEUX;R
42290001;Carrefour Market;4548100.0;444400.0;42290;2 RUE DU MOULIN GILLIER;SORBIERS;R
42300001;Carrefour Market;4603273.0;406744.0;42300;RUE ALEXANDRE RAFFIN;ROANNE;R
42334001;Carrefour;4606600.0;405700.0;42334;Rue Jean de La Fontaine;MABLY;R
42340001;Carrefour Market;4556400.0;429100.0;42340;12 avenue Henri PLANCHET;VEAUCHE;R
42370003;Carrefour Market;4605274.2688023;393023.13405276;42370;2 Rue du Tacot;RENAISON;R
42410004;Carrefour Contact;4541800.0;468200.0;42410;ZAC NOTRE DAME;Pélussin;R
42420001;Carrefour Market;4551000.0;457400.0;42420;RUE D'ASSAILLY;LORETTE;R
42430001;Carrefour Contact;4591500.0;384400.0;42430;160 rue du pont de combre;Saint-Just-en-Chevalet;R
42500001;Carrefour Market;4539672.290097;432354.22642679;42500;5 RUE EMILE ZOLA;LE CHAMBON-FEUGEROLLES;R
42510001;Carrefour Market;4582099.0;417891.0;42510;RUE DES GLACIERES;BALBIGNY;R
42540002;Carrefour Express;4589326.4;423973.0;42540;110 AVENUE DES GRANGES BLANCHES;SAINT JUST LA PENDUE;R
42600001;Carrefour Market;4560100.0;406100.0;42600;4 route de Feurs;Montbrison;R
42800001;Carrefour Market;4552641.0;460850.0;42800; Rue Jean-Baptiste Berlier;RIVE-DE-GIER;R
43100001;Carrefour Market;4531100.0;337500.0;43100;Route de Clermont;BRIOUDE;R
43120001;Carrefour Market;4529070.447;416960.856;43120;rue jean martouret;MONISTROL-SUR-LOIRE;R
43170003;Carrefour Contact;4496351.0;354460.0;43170;rue louis amargier route de lahgeac;Saugues;R
43190003;Carrefour Market;4510855.2970837;429583.88576009;43190;44 Rue de Saint-Agrève;Tence;R
43220001;Carrefour Market;4521400.0;434600.0;43220;Rue Traversière;Dunières;R
43240001;Carrefour Market;4533045.08207;431906.795317;43240;D 500;SAINT-JUST-MALMONT;R
43600002;Carrefour Market;4524806.0;424106.0;43600; Lotissement la Chaud;SAINTE-SIGOLèNE;R
44000001;Carrefour;4725700.0;-151300.0;44300;Route de PARIS;NANTES;R
44118003;Carrefour Contact;4709000.0;-161100.0;44118;78 Grand'Rue;La Chevrolière;R
44220005;Carrefour Market;4721363.0;-172222.0;44220; Boulevard Paul Langevin;COUERON;R
44272001;Carrefour;4720600.0;-153500.0;44200;RUE GAETAN RONDEAU;NANTES;R
44350001;Carrefour Market;4729100.0;-239800.0;44350;ROUTE DE LA BAULE;GUERANDE;R
44380001;Carrefour Market;4725800.0;-231800.0;44380;1 AVENUE DU HECQUEUX;PORNICHET;R
44390004;Carrefour Contact;4748700.0;-124000.0;44440;23 rue des chenes;Riaille;R
44420003;Carrefour Contact;4739700.0;-246200.0;44420;rue des artisans;MESQUER;R
44450003;Carrefour Market;4724800.0;-137100.0;44450;Centre Commercial du Chêne - l'Aulnaie;SAINT-JULIEN-DE-CONCELLES;R
44630002;Carrefour Contact;4754254.28;-188270.17;44630;11 bis rue charles perron;Plessé;R
44720005;Carrefour Contact;4738623.2393331;-220349.03965864;44720;PLACE DE LA COMMUNE DE PARIS;Saint-Joachim;R
44802001;Carrefour;4722200.0;-160600.0;44800;Boulevard de la Baule;SAINT-HERBLAIN;R
45100004;Carrefour Market;4788800.0;189400.0;45100;43/45 Avenue de Saint-Mesmin;ORLéANS;R
45120008;Carrefour Market;4800800.0;274000.0;45120;17 Avenue du Général Leclerc;Châlette-sur-Loing;R
45140005;Carrefour Market;4792400.0;184500.0;45140;RUE DU VAL D'ORLEANS;INGRé;R
45210005;Carrefour Market;4809300.0;280200.0;45210;ROUTE DU BIGNON;FERRIèRES-EN-GâTINAIS;R
45240001;Carrefour Market;4772163.454;194436.048044;45240;RUE DES PRES FLEURIS;LA FERTé-SAINT-AUBIN;R
45250001;Carrefour Market;4762473.14093;275059.473298;45250;Route d'Ousson;BRIARE;R
45300007;Carrefour Market;4816172.0599323;225764.24704192;45300;RUE DES PORTES DU GATINAIS;Dadonville;R
45330002;Carrefour Market;4829600.0;239300.0;45330;35 rue du general patton;MALESHERBES;R
45370002;Carrefour Contact;4774909.1432002;181329.06066261;45370;18 ZAC DE LA POTERIE RTE D'ORLEANS;JOUY LE POTIER;R
45400001;Carrefour Market;4792700.0;192000.0;45400;CENTRE COMMERCIAL DE LAMBALLE;FLEURY-LES-AUBRAIS;R
45450003;Carrefour Contact;4792396.18;213571.39;45450;69 rue de l'enfer;fay aux loges;R
45480002;Carrefour Contact;4816112.4593693;205182.01447943;45480;13 RUE DE PITHIVIER;BAZOCHES LES GALLERANDES;R
45500009;Carrefour Market;4768948.8971453;264374.80210887;45500;CHEMIN DES ALLIX;Gien;R
45560001;Carrefour Market;4788155.0;195230.0;45560;RUE DU CHALET;Saint-Denis-en-Val;R
45700005;Carrefour Contact;4799100.0;270600.0;45700;32 bis Avenue de la libération;Villemandeur;R
45770001;Carrefour;4796000.0;188900.0;45770;2601 route nationnale 20;Saran;R
45800003;Carrefour Market;4791129.0;197122.0;45800;RUE DE LA MAIRIE;SAINT-JEAN- DE-BRAYE;R
46000001;Carrefour;4442000.0;143900.0;46000;Route de TOULOUSE;Cahors;R
46100007;Carrefour Market;4460700.0;202400.0;46100;15 Avenue Président Georges Pompidou;FIGEAC;R
46110001;Carrefour Contact;4500000.0;164000.0;46110;Rue de Turenne;LES QUATRE ROUTES DU LOT;R
46140003;Carrefour Contact;4447800.0;130500.0;46140;Caunezil;Parnac;R
46220002;Carrefour Market;4450500.0;117500.0;46220;ROUTE DE FUMEL;PRAYSSAC;R
46230005;Carrefour Contact;4434351.2136314;154147.36828542;46230;231 ROUTE DE CAHORS;LALBENQUE;R
46500002;Carrefour Contact;4478100.0;172700.0;46500;1 Rue Louis Fajolles;GRAMAT;R
46800002;Carrefour Contact;4434200.0;120700.0;46800;Lieu-dit le moulin de Pleysse;Montcuq;R
47120001;Carrefour Contact;4468000.0;19200.0;47120;ROUTE DE SAINTE FOY LA GRANDE;DURAS;R
47200008;Carrefour Market;4448400.0;18400.0;47200;Avenue Hubert Ruffe;MARMANDE;R
47320003;Carrefour Contact;4435700.0;38200.0;47320;Quai Gambetta;CLAIRAC;R
47340001;Carrefour Contact;4428600.0;76000.0;47340;1 rue BELJOUAN;LAROQUE TIMBAUT;R
47390002;Carrefour Contact;4412200.0;65800.0;47390;LIEU DIT LA TUILERIE;Layrac;R
47390003;Carrefour Contact;4412443.8433398;65824.745091966;47390;lieu dit la tuilerie;Layrac;R
48140002;Carrefour Express;4485600.0;333200.0;48140;route de saugues;LE MALZIEU VILLE;R
48190002;Carrefour Express;4449038.5115603;374037.92231;48190;Lou Claoux Le Bleymard;Mont Lozère et Goulet;R
48190003;Carrefour Express;4449042.8422088;374036.39676617;48190;quartier de la remise;LE BLEYMARD;R
48300001;Carrefour Contact;4473530.0;385840.0;48300;Quartier du Pont d'Allier;Langogne;R
49000002;Carrefour;4746800.0;-59400.0;49000;RUE DU GRAND LAUNAY;ANGERS;R
49003001;Carrefour;4748900.0;-54400.0;49100;3 Boulevard Gaston Ramon;ANGERS;R
49110003;Carrefour Market;4726708.8063571;-102493.68373938;49110;LES 4 ROUTES;Saint-Pierre-Montlimart;R
49140003;Carrefour Contact;4756900.0;-42000.0;49140;11 Rue du Vieux Port;SOUCELLES;R
49230002;Carrefour Contact;4715524.42;-120976.38;49230;place saint maurice;Montfaucon;R
49240003;Carrefour Market;4750389.3800361;-58604.066482388;49240;30 Avenue Pierre Mendes France;Avrillé;R
49300007;Carrefour;4707500.0;-84300.0;49300;avenue d angers;Cholet;R
49400006;Carrefour Market;4723100.0;-11700.0;49400;ZAC DU CHAMP BLANCHARD RUE DE L'AVENIR;DISTRE;R
49540002;Carrefour Contact;4723000.0;-43800.0;49540;2 ROUTE DE VIHIERS;Martigné-Briand;R
49630006;Carrefour Contact;4747359.77;-34490.98;49630;Corne - 11 rue de bellevue;LOIRE-AUTHION;R
49650003;Carrefour Contact;4729311.73;2420.89;49650;25 rue Albert Pottier;Allonnes;R
50000001;Carrefour Market;4910800.0;-107100.0;50000;route de vire;Saint-Lô;R
50000006;Carrefour Contact;4916281.0;-112662.0;50000; Rue de la Gare;RAMPAN;R
50110006;Carrefour Contact;4965345.9148478;-154932.46887909;50110;2F Route de DENNEVILLE;DIGOSVILLE;R
50140001;Carrefour Market;4865500.0;-93700.0;50140;Les 4 Vents;Mortain;R
50160001;Carrefour Market;4904600.0;-99000.0;50160;Za de la Détourbe (D53);SAINT-AMAND;R
50170005;Carrefour Market;4856000.0;-150900.0;50170;2 route du Mont Saint Michel;PONTORSON;R
50190001;Carrefour Market;4918900.0;-140400.0;50190;Rue de Carentan;PéRIERS;R
50200001;Carrefour Market;4903815.80485;-144789.571173;50200;Rue de la Planche Maurice;COUTANCES;R
50200009;Carrefour Contact;4905000.0;-144000.0;50200;17 RUE DE NORMANDIE;Coutances;R
50220002;Carrefour Market;4861700.0;-128000.0;50220;59 Avenue Émile Dehousse;DUCEY;R
50270002;Carrefour Market;4938496.0;-175198.0;50270;le pont rose;Barneville-Carteret;R
50300001;Carrefour;4865285.8767159;-135003.0743481;50300;PARC D'ACTIVITE DE LA BAIE;Saint-Martin-des-Champs;R
50300004;Carrefour Market;4868647.0;-136356.0;50300;RUE DU GENERAL DE GAULLE;AVRANCHES;R
50330003;Carrefour Market;4966026.0;-141140.0;50330;RUE DES PAVILLONS;Saint-Pierre-Église;R
50360003;Carrefour Contact;4938107.0;-141538.0;50360;Rue de la Libération;Picauville;R
50420002;Carrefour Contact;4897000.0;-105900.0;50420;Chemin de la Minoterie;Tessy-sur-Vire;R
50500004;Carrefour Market;4930700.0;-125300.0;50500;Chemin de Pommenauque;CARENTAN;R
50550002;Carrefour Market;4958900.0;-128000.0;50550;1 rue marcel pignot;Saint-Vaast-la-Hougue;R
50560001;Carrefour Market;4906500.0;-159500.0;50560;Chemin amour ZA les landelles;BLAINVILLE-SUR-MER;R
50570002;Carrefour Market;4909916.0;-124241.0;50570;RUE DE LA CHAPONIERE;MARIGNY;R
50590003;Carrefour Contact;4898800.0;-151900.0;50590;3 rue du clos;Montmartin-sur-Mer;R
50600002;Carrefour Market;4858800.0;-108700.0;50600;7 ZA la Rivière;PARIGNY;R
50700001;Carrefour Market;4951200.0;-147800.0;50700;Boulevard Félix-Buhot;VALOGNES;R
50710001;Carrefour Market;4919900.0;-156800.0;50710;113 RUE DU HAUT CHEMIN;CREANCES;R
50760001;Carrefour Contact;4966600.0;-127000.0;50760;132 RUE ST THOMAS;Barfleur;R
51000001;Carrefour;4894200.0;438900.0;51000;avenue du président Roosevelt;CHâLONS-EN-CHAMPAGNE;R
51067001;Carrefour;4926000.0;406300.0;51100;16 route de cernay;REIMS;R
51100001;Carrefour Market;4925166.0;404689.0;51100;5 Avenue Georges Clemenceau;REIMS;R
51100002;Carrefour Market;4926584.0;403950.0;51100;47 Rue Gosset;Reims;R
51100029;Carrefour Market;4927198.0;402634.0;51100;31 Rue de Neufchâtel;Reims;R
51110004;Carrefour Contact;4936339.0483099;416819.98009086;51110;46 rue jean Jaurès;Bazancourt;R
51130001;Carrefour Market;4889900.0;400600.0;51130;AVENUE DU GENERAL DE GAULLE;VERTUS;R
51170001;Carrefour Market;4930961.06289;368670.452849;51170;RUE DE LA GARE;FISMES;R
51200001;Carrefour;4904900.0;396300.0;51200;13 Quai de Marne;ÉPERNAY;R
51210001;Carrefour Market;4887300.0;354000.0;51210;RUE DU FAUBOURG DE CONDE;MONTMIRAIL;R
51230001;Carrefour Contact;4875900.0;398600.0;51230;83 CHEMIN DES LOGES;FèRE-CHAMPENOISE;R
51260005;Carrefour Express;4858900.0;381300.0;51260;38 rue de sezanne;Anglure;R
51420001;Carrefour Market;4928500.0;410900.0;51420;Boulevard Charles de Gaulle;WITRY-LèS-REIMS;R
51430002;Carrefour;4925403.6765205;397585.14761331;51430;RN 31;TINQUEUX;R
51500004;Carrefour;4916166.26;408109.998;51500;8 RUE DE PUISIEULX;Ludes;R
51600003;Carrefour Contact;4912800.0;453600.0;51600;10 AVENUE DU GENERAL LECLERC;SUIPPES;R
51700001;Carrefour Market;4907200.0;363800.0;51700;rue du faubourg chavenay;DORMANS;R
52400001;Carrefour Market;4795420.0;575166.0;52400;39 rue du Moulin;Bourbonne-les-Bains;R
53000006;Carrefour Market;4806828.48174;-76181.8336311;53000;61 Boulevard Félix Grat;LAVAL;R
53002001;Carrefour;4807900.0;-79900.0;53000;46 avenue de lattre de tassigny;LAVAL;R
53100001;Carrefour Market;4830817.0;-62956.0;53100; Rue de Bretagne;MAYENNE;R
53160002;Carrefour Contact;4825900.0;-37300.0;53160;zi de l'aubriere;Bais;R
53200001;Carrefour Market;4782400.0;-70700.0;53200;PLACE DU CHAMP DE FOIRE;CHâTEAU-GONTIER;R
53230003;Carrefour Contact;4794461.95;-91107.767;53230;ROUTE DE CRAON;Cossé-le-Vivien;R
53240001;Carrefour Contact;4817400.0;-78300.0;53240;1 RUE FREDERIC CHAPLET;Andouillé;R
53300003;Carrefour Contact;4839606.95;-62468.13;53300;4 RUE DES VALLEES;Ambrières-les-Vallées;R
53410004;Carrefour Express;4811400.0;-102700.0;53410;3 place des Cyprès;Saint-Pierre-la-Cour;R
53480002;Carrefour Express;4803900.0;-47500.0;53480;le perray;Vaiges;R
53500004;Carrefour Market;4829239.99416;-92665.4863355;53500;La Hainaud;ERNEE;R
53600003;Carrefour Market;4815300.0;-40400.0;53600;8, Avenue des Sports;ÉVRON;R
53810001;Carrefour Market;4810000.0;-78200.0;53810;Impasse des Sablons;Changé;R
53950001;Carrefour Contact;4812100.0;-72300.0;53950;Route de St Jean;LOUVERNé;R
53950002;Carrefour Contact;4812200.0;-72400.0;53950;9 rue du lavoir ROUTE DE ST jEAN;Louverne;R
54000013;Carrefour Express;4868939.2259323;616175.66153138;54000;6 Avenue de Boufflers;Nancy;R
54290001;Carrefour Contact;4847017.85367;631258.506253;54290;2 rue de Virecourt;BAYON;R
54360003;Carrefour Contact;4855600.0;639800.0;54360;25 Avenue Pierre Semard;Blainville-sur-l'Eau;R
54380007;Carrefour Contact;4884351.95;606979.93;54380;1 AV DU GENERAL DE GAULLE;Dieulouard;R
54470002;Carrefour Contact;4894700.0;587600.0;54470;ZA de la Louviére;THIAUCOURT;R
54480001;Carrefour Contact;4857900.0;694300.0;54480;1.RUE DU PARTERRE;CIREY-SUR-VEZOUZE;R
54530002;Carrefour Contact;4897800.0;602700.0;54530;Rue Jean Jaurès;Pagny-sur-Moselle;R
54540002;Carrefour Express;4849800.0;689000.0;54540;6 ter avenue de la division leclerc;Badonviller;R
54840004;Carrefour Contact;4869100.0;596900.0;54840;Rue de la Croix Saint-Nicolas;Gondreville;R
55160015;Carrefour Contact;4910000.0;562400.0;55160;15 rue de VERDUN;FRESNES EN WOEVRE;R
55270002;Carrefour Express;4922846.9477018;504075.420096;55270;Porte de Cheppy;Varennes-en-Argonne;R
55300001;Carrefour Market;4889000.0;555100.0;55300;RUE DU DOCTEUR THIERRY;Saint-Mihiel;R
55500001;Carrefour Market;4867700.0;532600.0;55500;Rue de la Ballastière;Ligny-en-Barrois;R
56000003;Carrefour Market;4764400.0;-274300.0;56000;rue Jean Perrin;VANNES;R
56006001;Carrefour;4766000.0;-279200.0;56000;101 AVENUE DE LA MARNE;VANNES;R
56100007;Carrefour;4776400.0;-339600.0;56100;2 Rue du Colonel Jean Muller;LORIENT;R
56130002;Carrefour Market;4753507.0;-228322.0;56130;routes de nantes;NIVILLAC;R
56150001;Carrefour Market;4787700.0;-302000.0;56150;ZA de Kermestre;BAUD;R
56190011;Carrefour Market;4756016.876;-250584.059;56190;ZAC DE TOULAN;Ambon;R
56230005;Carrefour Market;4766200.0;-245900.0;56230;14 RUE JEAN GRIMAUD;QUESTEMBERT;R
56240003;Carrefour Market;4791384.1;-333338.13;56240;Creis Er Prat;PLOUAY;R
56270001;Carrefour Market;4864400.0;-283700.0;22680;BD des islandais;ÉTABLES-SUR-MER;R
56270003;Carrefour Market;4773400.0;-343000.0;56270;Rue de Saint-Bieuzy;Ploemeur;R
56320002;Carrefour Market;4803187.0;-349344.0;56320; Rue de Quimper;LE FAOUëT;R
56370005;Carrefour Contact;4752600.0;-264600.0;56370;8 rue de la Mairie - le Bourg;Le Tour-du-Parc;R
56380001;Carrefour Market;4794146.0;-213503.0;56380; Résidence de Coëtquidan;GUER;R
56390001;Carrefour Market;4775500.0;-284300.0;56390;ROUTE DE VANNES;GRAND-CHAMP;R
56400001;Carrefour Market;4767176.0;-296407.0;56400;C.C. DE KERFONTAINE;Pluneret;R
56450007;Carrefour Market;4762900.0;-265500.0;56450;Rue de Rosmadec;THEIX-NOYALO;R
56500002;Carrefour Market;4787553.0;-282825.0;56500;ZA DE KERJEAN;Locminé;R
56550003;Carrefour Contact;4771000.0;-310600.0;56550;ROUTE DE L'OCEAN;Locoal-Mendon;R
56650001;Carrefour Contact;4782600.0;-325200.0;56650;RUE EMILE ZOLA;INZINZAC-LOCHRIST;R
56760003;Carrefour Market;4748200.0;-247100.0;56760;Rue Pont Cano;Pénestin;R
56850004;Carrefour Contact;4781518.747966;-334291.54336;56850;2 Avenue Simone Veil;Caudan;R
56870001;Carrefour Market;4762100.0;-291600.0;56870;28 Rue des Frères Le Guénédal;BADEN;R
56890001;Carrefour Contact;4769800.0;-280400.0;56890;6 RUE DU VERGER;PLESCOP;R
57100001;Carrefour Market;4937932.99391;617033.70379;57100;1 route de Mondorf;MANOM;R
57100002;Carrefour;4935600.0;614000.0;57100;Rue du Maillet;THIONVILLE;R
